product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate
WC041534,Cardigans,Cropped Cardigan,Polyester,White,L,Summer,Business Casual,53.42,0,5.0,1,32,54,0.1
WC041535,Coats,Long Coat,Wool,Blue,M,Autumn,Elegant,187.24,0,0.0,0,64,21,0.07
WC041536,Blouses,Button-Up Blouse,Cotton,Black,XXL,Summer,Minimalist,43.35,0,0.0,0,78,3,0.07
WC041537,Dresses,Bodycon Dress,Cotton,Gray,XXL,Autumn,Elegant,52.37,30,3.9,5,16,124,0.15
WC041538,Dresses,Shirt Dress,Cotton,Blue,M,All Season,Bohemian,123.13,0,3.1,6,88,110,0.17
WC041539,Jumpsuits,Romper,Polyester,Black,M,Spring,Elegant,101.64,15,4.4,5,84,58,0.12
WC041540,Dresses,Wrap Dress,Linen,Black,XS,Spring,Elegant,146.09,15,0.0,0,127,1,0.12
WC041541,Activewear,Sports Bra,Nylon,Black,M,Autumn,Sporty,49.81,0,0.0,0,9,9,0.13
WC041542,Jackets,Bomber Jacket,Denim,Gray,L,Autumn,Streetwear,51.93,0,4.5,5,8,58,0.11
WC041543,Tops,Bodysuit,Cotton Blend,Blue,XL,Winter,Bohemian,41.61,30,4.2,2,9,26,0.08
WC041544,Sweaters,Knit Sweater,Wool,Navy,XS,Winter,Streetwear,29.89,0,4.9,5,3,59,0.06
WC041545,Trousers,Straight Trousers,Polyester,Navy,M,Autumn,Minimalist,48.78,0,3.9,1,100,61,0.13
WC041546,Jackets,Blazer,Denim,Green,L,Spring,Business Casual,108.92,0,4.4,236,33,3141,0.08
WC041547,Activewear,Sports Bra,Polyester Blend,Black,S,Summer,Sporty,61.99,0,3.5,12,9,237,0.1
WC041548,Dresses,Midi Dress,Viscose,Black,M,Winter,Bohemian,55.5,40,0.0,0,7,11,0.13
WC041549,Dresses,Shirt Dress,Cotton,White,M,Autumn,Minimalist,69.36,0,3.6,7,45,499,0.11
WC041550,Tops,Crop Top,Cotton Blend,Gray,M,All Season,Formal,21.03,0,4.0,1,3,21,0.12
WC041551,Dresses,Maxi Dress,Polyester Blend,Blue,M,Spring,Formal,70.84,30,4.8,4,13,67,0.13
WC041552,Sweaters,Knit Sweater,Wool,Gray,M,Autumn,Casual,80.46,5,4.1,69,64,712,0.12
WC041553,T-Shirts,Basic T-Shirt,Cotton,Blue,L,Summer,Casual,33.07,20,0.0,0,9,10,0.08
WC041554,Coats,Wool Coat,Wool,Black,M,Winter,Minimalist,135.21,40,4.4,3,45,194,0.12
WC041555,Trousers,Straight Trousers,Cotton,Green,M,Autumn,Formal,89.01,30,0.0,0,27,5,0.08
WC041556,Sets,Lounge Set,Linen,Blue,M,Summer,Minimalist,102.08,25,4.8,3,30,106,0.12
WC041557,Jumpsuits,Romper,Polyester,White,M,Winter,Business Casual,96.53,0,3.4,3,31,81,0.13
WC041558,Skirts,Maxi Skirt,Cotton,Blue,XS,Spring,Streetwear,58.28,0,0.0,0,1,0,0.0
WC041559,Skirts,Mini Skirt,Cotton Blend,Navy,S,All Season,Streetwear,59.84,0,5.0,2,111,88,0.1
WC041560,Trousers,Cargo Pants,Polyester,Beige,M,Autumn,Business Casual,62.32,10,0.0,0,0,9,0.09
WC041561,Sweaters,Oversized Sweater,Cotton,Blue,S,Winter,Bohemian,30.05,10,5.0,1,87,35,0.09
WC041562,Dresses,Midi Dress,Polyester,Navy,S,Spring,Formal,84.71,5,0.0,0,12,11,0.14
WC041563,Jackets,Bomber Jacket,Leather,Gray,XL,Autumn,Casual,97.57,50,4.9,21,17,375,0.08
WC041564,Dresses,Wrap Dress,Linen,Purple,M,Summer,Formal,116.97,0,0.0,0,23,5,0.16
WC041565,Tops,Tank Top,Cotton Blend,White,XS,All Season,Minimalist,18.08,0,3.7,18,40,263,0.1
WC041566,Sweaters,Crewneck Sweater,Wool,Black,S,Autumn,Business Casual,55.98,10,4.5,6,36,74,0.13
WC041567,Tops,Tank Top,Viscose,Red,S,Spring,Formal,42.78,0,4.3,8,46,321,0.1
WC041568,Dresses,Mini Dress,Cotton,Pink,L,Winter,Streetwear,93.44,20,0.0,0,17,19,0.14
WC041569,Coats,Trench Coat,Wool,Gray,XS,Winter,Formal,195.61,20,3.2,9,62,253,0.18
WC041570,Loungewear,Lounge Set,Cotton,Gray,XL,Winter,Casual,29.6,0,0.0,0,10,62,0.13
WC041571,Dresses,Bodycon Dress,Cotton,Black,M,Autumn,Streetwear,36.17,0,0.0,0,5,0,0.0
WC041572,Activewear,Track Pants,Polyester,Gray,S,Autumn,Sporty,61.21,0,3.7,1,152,103,0.1
WC041573,Dresses,Bodycon Dress,Cotton,Blue,XL,Winter,Bohemian,71.34,5,0.0,0,30,4,0.16
WC041574,Cardigans,Cropped Cardigan,Cotton,Gray,M,Summer,Bohemian,85.96,5,5.0,2,71,35,0.08
WC041575,Coats,Trench Coat,Wool,Black,L,Autumn,Elegant,168.45,10,3.3,18,18,221,0.15
WC041576,Cardigans,Button-up Cardigan,Cotton,Blue,L,Winter,Formal,50.26,25,4.8,4,70,193,0.11
WC041577,Dresses,Maxi Dress,Cotton,Yellow,S,Summer,Bohemian,111.75,0,5.0,11,59,135,0.15
WC041578,T-Shirts,Graphic T-Shirt,Cotton,Beige,XS,Spring,Casual,28.37,0,0.0,0,5,9,0.1
WC041579,Jeans,Wide-Leg Jeans,Denim,Beige,M,Summer,Elegant,88.78,0,4.6,9,12,105,0.16
WC041580,Jumpsuits,Romper,Cotton,White,M,Summer,Bohemian,36.19,15,3.7,8,2,87,0.12
WC041581,Sweaters,Crewneck Sweater,Wool,Pink,L,Winter,Business Casual,45.05,5,0.0,0,4,14,0.13
WC041582,Activewear,Track Pants,Nylon,Green,M,Winter,Sporty,55.49,0,0.0,0,11,3,0.09
WC041583,Blouses,Button-Up Blouse,Cotton Blend,Green,M,All Season,Formal,33.29,0,4.2,3,2,43,0.11
WC041584,Loungewear,Lounge Set,Polyester,Blue,L,Summer,Casual,38.1,10,4.0,4,38,94,0.06
WC041585,Coats,Long Coat,Cotton,White,M,Winter,Casual,164.83,0,3.8,2,9,25,0.11
WC041586,Sets,Lounge Set,Viscose,Beige,S,Winter,Elegant,109.95,20,5.0,1,36,87,0.08
WC041587,Dresses,Bodycon Dress,Cotton Blend,Beige,XL,Winter,Casual,80.47,30,4.1,16,23,351,0.16
WC041588,Dresses,Wrap Dress,Cotton,White,M,Spring,Elegant,48.4,20,0.0,0,0,9,0.11
WC041589,Tops,Tank Top,Cotton,Black,XS,Summer,Business Casual,21.86,10,5.0,50,181,788,0.06
WC041590,T-Shirts,Basic T-Shirt,Cotton,Blue,M,All Season,Casual,31.94,0,4.8,26,0,516,0.11
WC041591,Trousers,Straight Trousers,Cotton Blend,White,L,Spring,Minimalist,69.6,20,5.0,13,83,172,0.11
WC041592,Dresses,Mini Dress,Cotton,White,XS,Summer,Minimalist,129.3,30,4.6,5,33,109,0.15
WC041593,Sets,Lounge Set,Cotton Blend,Purple,XL,All Season,Minimalist,76.98,10,3.7,51,122,1001,0.13
WC041594,Skirts,Midi Skirt,Polyester Blend,White,XL,Spring,Elegant,54.87,10,5.0,3,38,67,0.13
WC041595,Skirts,Midi Skirt,Polyester,Black,L,Summer,Bohemian,62.42,0,4.5,5,5,84,0.07
WC041596,Activewear,Track Pants,Nylon,Navy,M,Autumn,Sporty,46.77,10,5.0,5,50,127,0.11
WC041597,Tops,Bodysuit,Cotton,Black,XS,Summer,Minimalist,31.81,50,0.0,0,80,25,0.13
WC041598,Jeans,Skinny Jeans,Denim,Beige,M,Spring,Bohemian,30.56,0,0.0,0,25,6,0.17
WC041599,Skirts,Maxi Skirt,Polyester,Blue,L,All Season,Casual,62.24,10,4.1,78,37,1983,0.11
WC041600,Sweaters,Turtleneck,Wool,White,L,Winter,Streetwear,43.35,40,3.3,10,13,165,0.14
WC041601,Blouses,Button-Up Blouse,Viscose,Purple,L,Summer,Minimalist,47.22,0,4.9,3,12,81,0.06
WC041602,Skirts,Midi Skirt,Cotton Blend,Purple,S,Spring,Elegant,29.73,15,4.1,1,7,59,0.13
WC041603,Jeans,Straight Jeans,Denim,Black,XL,All Season,Minimalist,40.51,20,3.8,88,77,2014,0.12
WC041604,Skirts,Midi Skirt,Cotton Blend,Brown,M,All Season,Minimalist,55.01,30,3.1,1,43,28,0.19
WC041605,Tops,Tank Top,Cotton Blend,Black,M,Spring,Bohemian,25.75,15,4.8,21,25,263,0.09
WC041606,Blouses,Button-Up Blouse,Cotton Blend,Blue,M,All Season,Formal,56.59,10,4.4,3,57,78,0.07
WC041607,Blouses,Wrap Blouse,Cotton Blend,Pink,S,Autumn,Formal,30.4,20,3.4,4,22,140,0.19
WC041608,T-Shirts,V-Neck T-Shirt,Cotton Blend,White,S,Summer,Casual,34.06,20,4.0,10,6,187,0.07
WC041609,Skirts,Midi Skirt,Polyester,Red,M,Spring,Streetwear,62.01,0,4.5,5,51,93,0.13
WC041610,Activewear,Athletic Top,Nylon,Pink,S,Spring,Sporty,78.05,20,0.0,0,21,14,0.09
WC041611,Blouses,Wrap Blouse,Viscose,Black,L,Winter,Business Casual,34.52,0,3.8,6,36,280,0.12
WC041612,Coats,Long Coat,Cotton,Navy,L,Winter,Streetwear,94.09,0,4.7,2,13,27,0.1
WC041613,Sweaters,Turtleneck,Polyester Blend,White,M,Winter,Business Casual,77.51,0,4.1,5,23,58,0.12
WC041614,Trousers,Tailored Trousers,Cotton,Gray,XS,All Season,Business Casual,37.54,40,4.5,27,15,484,0.08
WC041615,Sweaters,Crewneck Sweater,Wool,Navy,M,Winter,Minimalist,64.02,20,3.8,20,14,261,0.12
WC041616,Tops,Tank Top,Cotton Blend,Pink,XS,Summer,Casual,25.06,10,4.2,16,24,179,0.07
WC041617,Skirts,Mini Skirt,Viscose,Beige,M,Winter,Streetwear,47.4,0,3.7,1,11,23,0.08
WC041618,Trousers,Straight Trousers,Cotton,Green,S,Autumn,Minimalist,31.65,20,3.6,15,30,176,0.1
WC041619,Coats,Trench Coat,Wool,Red,XL,Winter,Formal,245.71,10,3.5,2,17,75,0.12
WC041620,Dresses,Maxi Dress,Cotton,Blue,M,Summer,Business Casual,49.12,25,4.1,1,0,81,0.12
WC041621,Activewear,Sports Bra,Polyester,White,L,Summer,Sporty,40.14,25,4.4,6,193,95,0.09
WC041622,Jackets,Blazer,Leather,Beige,M,Spring,Streetwear,145.6,15,4.2,5,98,64,0.09
WC041623,Tops,Long Sleeve Top,Cotton,Gray,S,Summer,Business Casual,43.03,0,3.6,6,59,313,0.12
WC041624,Dresses,Midi Dress,Cotton,Beige,L,All Season,Bohemian,32.51,5,4.1,6,53,298,0.15
WC041625,Trousers,Wide-Leg Trousers,Linen,Navy,M,Spring,Minimalist,102.72,0,4.1,2,30,59,0.13
WC041626,Dresses,Bodycon Dress,Cotton,Pink,M,Summer,Elegant,139.26,0,3.7,3,0,76,0.1
WC041627,Tops,Tank Top,Cotton Blend,Navy,S,Autumn,Casual,42.47,0,4.1,43,22,466,0.08
WC041628,Sweaters,Crewneck Sweater,Wool,Black,L,Winter,Elegant,45.1,30,5.0,18,40,939,0.07
WC041629,Jeans,Wide-Leg Jeans,Denim,Purple,XS,Summer,Business Casual,82.57,0,0.0,0,76,8,0.16
WC041630,Tops,Long Sleeve Top,Cotton,Green,XL,Autumn,Business Casual,21.21,10,0.0,0,1,18,0.09
WC041631,Jackets,Denim Jacket,Denim,Gray,M,Autumn,Casual,89.0,20,0.0,0,165,43,0.1
WC041632,T-Shirts,Basic T-Shirt,Cotton,Black,XS,All Season,Casual,15.49,0,4.6,4,68,69,0.1
WC041633,Dresses,Wrap Dress,Cotton Blend,Beige,S,Autumn,Casual,122.28,0,4.4,5,59,171,0.11
WC041634,Activewear,Leggings,Polyester,Brown,L,Summer,Sporty,48.67,0,3.8,1,23,16,0.11
WC041635,Jackets,Leather Jacket,Denim,Black,M,Autumn,Business Casual,64.65,40,4.6,37,91,1082,0.13
WC041636,Blouses,Button-Up Blouse,Cotton,Blue,L,All Season,Business Casual,26.45,40,4.2,14,36,149,0.12
WC041637,Activewear,Track Pants,Polyester,Purple,S,Summer,Sporty,49.58,15,0.0,0,9,6,0.12
WC041638,Jumpsuits,Utility Jumpsuit,Cotton,Red,S,Spring,Minimalist,58.06,30,0.0,0,3,20,0.09
WC041639,Dresses,Midi Dress,Cotton,Black,S,Winter,Streetwear,111.83,0,4.3,1,32,37,0.12
WC041640,Sets,Skirt Set,Polyester,White,XL,Summer,Formal,130.14,0,0.0,0,3,1,0.08
WC041641,Coats,Trench Coat,Cotton,Red,M,Autumn,Minimalist,193.54,0,4.5,7,31,349,0.1
WC041642,Skirts,Maxi Skirt,Cotton,Red,L,All Season,Minimalist,24.43,0,0.0,0,82,8,0.07
WC041643,Blouses,Peplum Blouse,Polyester Blend,Black,M,Winter,Minimalist,56.36,0,0.0,0,44,7,0.07
WC041644,Jackets,Denim Jacket,Denim,White,XS,All Season,Casual,48.35,0,4.5,2,66,181,0.1
WC041645,T-Shirts,Basic T-Shirt,Cotton,Green,M,Spring,Casual,29.33,10,0.0,0,10,8,0.11
WC041646,Tops,Bodysuit,Cotton Blend,Green,M,Summer,Bohemian,38.75,0,4.3,1,15,130,0.12
WC041647,Sets,Matching Suit,Linen,Beige,L,All Season,Formal,119.54,0,0.0,0,93,10,0.08
WC041648,Jeans,Bootcut Jeans,Denim,Gray,S,Spring,Minimalist,35.12,10,4.0,4,25,45,0.1
WC041649,Blouses,Wrap Blouse,Cotton,White,M,Spring,Minimalist,39.86,0,3.3,4,71,53,0.16
WC041650,Trousers,Tailored Trousers,Viscose,Purple,S,Spring,Business Casual,61.98,0,0.0,0,76,10,0.12
WC041651,Tops,Crop Top,Cotton Blend,White,L,All Season,Bohemian,29.82,5,3.9,1,12,17,0.13
WC041652,Blouses,Peplum Blouse,Cotton Blend,Black,M,Spring,Minimalist,30.65,20,4.9,70,12,3105,0.06
WC041653,Jumpsuits,Utility Jumpsuit,Linen,Navy,S,Summer,Casual,106.89,15,4.8,13,108,158,0.06
WC041654,T-Shirts,Basic T-Shirt,Cotton,Black,L,Spring,Casual,32.88,0,3.7,3,20,52,0.06
WC041655,Jeans,Bootcut Jeans,Denim,Purple,XL,Spring,Elegant,51.65,0,4.2,42,81,705,0.17
WC041656,Dresses,Wrap Dress,Cotton Blend,Purple,M,Winter,Business Casual,44.68,10,3.4,10,189,204,0.22
WC041657,Dresses,Wrap Dress,Cotton Blend,Green,L,All Season,Business Casual,122.7,0,0.0,0,3,3,0.13
WC041658,Skirts,Midi Skirt,Linen,Navy,XL,Spring,Business Casual,27.6,25,4.8,20,5,203,0.06
WC041659,T-Shirts,Graphic T-Shirt,Cotton,Black,L,Summer,Casual,18.42,0,4.1,9,0,150,0.11
WC041660,Jeans,Bootcut Jeans,Denim,Blue,M,Autumn,Formal,47.85,0,3.7,19,4,519,0.12
WC041661,Trousers,Straight Trousers,Cotton,Gray,L,Autumn,Business Casual,69.05,0,5.0,3,4,71,0.09
WC041662,Dresses,Maxi Dress,Polyester,Navy,XS,Winter,Streetwear,54.54,0,0.0,0,0,9,0.12
WC041663,Coats,Wool Coat,Polyester Blend,Pink,M,Autumn,Minimalist,157.55,0,5.0,2,42,37,0.12
WC041664,Skirts,Pleated Skirt,Polyester Blend,White,XL,Autumn,Bohemian,39.2,0,4.7,3,6,41,0.1
WC041665,T-Shirts,Basic T-Shirt,Cotton,Brown,S,Summer,Casual,18.88,0,3.9,31,24,346,0.11
WC041666,Sets,Lounge Set,Linen,White,M,Spring,Minimalist,53.45,20,4.0,19,0,214,0.11
WC041667,Skirts,Maxi Skirt,Polyester,Red,S,Spring,Business Casual,26.54,0,4.4,69,17,1672,0.13
WC041668,Dresses,Shirt Dress,Viscose,Black,XS,Autumn,Elegant,130.89,0,0.0,0,42,6,0.15
WC041669,Jumpsuits,Romper,Cotton Blend,Beige,S,Summer,Streetwear,51.8,10,5.0,2,15,52,0.07
WC041670,Dresses,Shirt Dress,Cotton Blend,Black,L,Summer,Minimalist,94.04,0,4.2,4,79,71,0.12
WC041671,Dresses,Maxi Dress,Polyester Blend,White,S,Spring,Business Casual,95.76,30,3.8,12,355,169,0.15
WC041672,Dresses,Maxi Dress,Cotton Blend,White,L,Autumn,Casual,126.53,0,4.7,1,30,52,0.14
WC041673,T-Shirts,Graphic T-Shirt,Cotton Blend,Purple,L,All Season,Casual,27.36,20,0.0,0,74,14,0.11
WC041674,Sets,Skirt Set,Cotton,Beige,XXL,Spring,Elegant,49.81,0,3.9,16,5,176,0.1
WC041675,T-Shirts,Graphic T-Shirt,Cotton,White,M,Summer,Casual,24.98,0,4.4,59,48,981,0.08
WC041676,Skirts,Mini Skirt,Cotton,White,L,All Season,Casual,51.35,15,0.0,0,83,11,0.07
WC041677,Loungewear,Sweatpants,Linen,Blue,XL,Summer,Casual,42.18,0,4.1,7,29,166,0.06
WC041678,Jackets,Bomber Jacket,Polyester,Navy,L,All Season,Casual,73.61,5,4.5,1,1,17,0.09
WC041679,Dresses,Wrap Dress,Viscose,Gray,M,Winter,Bohemian,48.98,0,2.9,12,88,220,0.2
WC041680,Activewear,Leggings,Polyester,Yellow,M,Summer,Sporty,48.64,0,4.1,10,12,113,0.07
WC041681,T-Shirts,Basic T-Shirt,Cotton,Beige,S,Summer,Casual,12.41,15,0.0,0,79,5,0.08
WC041682,Jackets,Blazer,Leather,Blue,M,Autumn,Streetwear,156.19,0,3.6,5,0,321,0.11
WC041683,Dresses,Maxi Dress,Polyester,Beige,L,All Season,Bohemian,93.28,0,4.0,3,2,64,0.12
WC041684,Jeans,Skinny Jeans,Denim,Beige,M,Autumn,Streetwear,51.94,5,3.6,2,15,38,0.12
WC041685,Jeans,Wide-Leg Jeans,Denim,Black,L,Summer,Minimalist,37.99,0,3.7,2,65,56,0.13
WC041686,Tops,Long Sleeve Top,Cotton,Purple,S,Autumn,Streetwear,28.52,10,0.0,0,33,7,0.1
WC041687,Trousers,Tailored Trousers,Cotton,Beige,S,Autumn,Business Casual,79.28,0,4.5,8,119,117,0.12
WC041688,Tops,Bodysuit,Cotton,Beige,S,Summer,Streetwear,22.92,5,0.0,0,1,50,0.12
WC041689,Dresses,Wrap Dress,Polyester,Black,XXL,Autumn,Minimalist,66.69,30,0.0,0,180,33,0.1
WC041690,Tops,Bodysuit,Cotton Blend,White,L,All Season,Elegant,38.34,20,3.8,5,3,57,0.09
WC041691,Blouses,Peplum Blouse,Cotton Blend,Green,M,Autumn,Minimalist,21.35,15,0.0,0,128,1,0.07
WC041692,Dresses,Bodycon Dress,Viscose,Blue,M,Summer,Business Casual,84.78,15,4.5,75,0,860,0.1
WC041693,T-Shirts,Basic T-Shirt,Cotton,Black,L,Summer,Casual,33.65,0,4.2,1,67,105,0.09
WC041694,Jackets,Leather Jacket,Polyester,White,M,All Season,Streetwear,77.62,30,4.6,34,41,564,0.11
WC041695,T-Shirts,Graphic T-Shirt,Cotton Blend,Beige,S,All Season,Casual,32.5,50,4.9,6,20,78,0.06
WC041696,Jeans,Straight Jeans,Denim,Navy,L,Spring,Bohemian,39.01,10,0.0,0,15,3,0.16
WC041697,Trousers,Wide-Leg Trousers,Cotton Blend,Purple,XS,Autumn,Formal,101.04,5,3.9,2,56,47,0.12
WC041698,Sweaters,Turtleneck,Cotton,White,L,Winter,Streetwear,49.14,5,5.0,5,9,140,0.08
WC041699,Jeans,Skinny Jeans,Denim,Black,L,All Season,Minimalist,46.06,15,4.2,2,28,140,0.17
WC041700,Jackets,Leather Jacket,Polyester,Blue,XXL,Spring,Streetwear,116.06,0,0.0,0,9,11,0.13
WC041701,Blouses,Wrap Blouse,Polyester Blend,Pink,M,Summer,Business Casual,23.9,25,3.1,20,4,337,0.17
WC041702,Jeans,Wide-Leg Jeans,Denim,Black,L,Summer,Minimalist,98.86,10,0.0,0,4,17,0.14
WC041703,Activewear,Athletic Top,Polyester Blend,Beige,XS,All Season,Sporty,23.02,5,4.7,2,1,117,0.11
WC041704,Dresses,Mini Dress,Cotton Blend,Blue,M,All Season,Streetwear,107.88,0,4.2,2,46,21,0.12
WC041705,Dresses,Mini Dress,Polyester,Black,L,Autumn,Casual,44.34,0,0.0,0,98,0,0.0
WC041706,Skirts,Pleated Skirt,Cotton,Gray,S,All Season,Streetwear,68.4,0,4.3,19,169,221,0.06
WC041707,Dresses,Bodycon Dress,Polyester,White,XS,Summer,Streetwear,81.31,0,4.8,3,5,42,0.12
WC041708,Tops,Bodysuit,Cotton Blend,Brown,XS,Summer,Streetwear,38.21,0,4.4,5,4,103,0.07
WC041709,Coats,Long Coat,Wool,Gray,XL,Winter,Bohemian,197.45,5,3.8,6,10,66,0.11
WC041710,Jeans,Skinny Jeans,Denim,Yellow,L,All Season,Elegant,57.44,0,0.0,0,28,2,0.16
WC041711,Tops,Long Sleeve Top,Cotton,White,XS,Spring,Minimalist,19.88,15,4.1,3,30,41,0.13
WC041712,Sweaters,Oversized Sweater,Wool,Blue,S,Autumn,Formal,64.77,10,3.8,1,15,25,0.08
WC041713,Dresses,Mini Dress,Viscose,Green,L,Summer,Business Casual,89.4,0,4.4,5,81,80,0.14
WC041714,Dresses,Midi Dress,Cotton,Navy,M,All Season,Formal,154.96,25,4.8,1,10,46,0.13
WC041715,Sweaters,Crewneck Sweater,Wool,Black,XL,Winter,Business Casual,53.46,40,4.7,4,28,61,0.07
WC041716,Activewear,Leggings,Nylon,Purple,M,Spring,Sporty,23.19,50,0.0,0,42,10,0.12
WC041717,Jumpsuits,Evening Jumpsuit,Cotton,Black,M,All Season,Streetwear,90.37,0,0.0,0,7,7,0.11
WC041718,Dresses,Mini Dress,Cotton,Beige,XL,All Season,Formal,153.69,0,4.4,15,6,284,0.11
WC041719,T-Shirts,V-Neck T-Shirt,Cotton Blend,Navy,M,Summer,Casual,22.95,25,3.6,3,65,51,0.07
WC041720,Dresses,Bodycon Dress,Polyester,Gray,L,Winter,Streetwear,42.19,0,4.7,27,20,339,0.11
WC041721,Jackets,Bomber Jacket,Leather,Gray,S,All Season,Streetwear,157.16,20,4.1,11,0,156,0.06
WC041722,T-Shirts,Graphic T-Shirt,Cotton,Yellow,M,Summer,Casual,12.56,0,0.0,0,8,51,0.07
WC041723,Jumpsuits,Evening Jumpsuit,Polyester,Beige,M,Summer,Formal,85.86,15,3.9,1,6,24,0.11
WC041724,Skirts,Pleated Skirt,Polyester,Red,M,Spring,Minimalist,37.8,10,3.1,1,28,22,0.16
WC041725,Sets,Matching Suit,Polyester Blend,Green,L,Spring,Minimalist,57.63,20,4.1,2,2,50,0.12
WC041726,Skirts,Pleated Skirt,Polyester,White,L,Winter,Formal,39.52,25,4.3,7,64,157,0.07
WC041727,Loungewear,Lounge Set,Polyester Blend,Brown,M,All Season,Casual,65.03,0,0.0,0,2,2,0.12
WC041728,T-Shirts,V-Neck T-Shirt,Cotton Blend,White,M,Summer,Casual,34.3,25,4.0,6,114,80,0.06
WC041729,Skirts,Pleated Skirt,Cotton,Beige,XS,Summer,Elegant,34.65,0,0.0,0,47,4,0.11
WC041730,Blouses,Wrap Blouse,Polyester Blend,Blue,S,All Season,Formal,55.02,20,3.9,2,187,34,0.08
WC041731,Sets,Lounge Set,Cotton Blend,Blue,XS,Autumn,Streetwear,40.05,15,4.8,1,133,17,0.06
WC041732,Tops,Crop Top,Cotton,Pink,L,Autumn,Streetwear,44.58,0,5.0,1,38,77,0.09
WC041733,T-Shirts,Graphic T-Shirt,Cotton,Black,M,Summer,Casual,14.02,0,0.0,0,18,11,0.13
WC041734,Coats,Long Coat,Polyester Blend,Navy,XL,Winter,Bohemian,157.94,15,4.4,5,46,95,0.06
WC041735,Sweaters,Crewneck Sweater,Wool,White,M,Winter,Streetwear,53.88,0,4.2,3,5,37,0.08
WC041736,Tops,Crop Top,Viscose,Black,L,Autumn,Elegant,18.01,20,5.0,3,0,52,0.12
WC041737,Jeans,Straight Jeans,Denim,Black,XL,All Season,Streetwear,49.64,0,3.8,2,101,36,0.15
WC041738,Blouses,Button-Up Blouse,Cotton Blend,Gray,XS,Spring,Minimalist,57.11,15,4.9,1,40,17,0.13
WC041739,Dresses,Shirt Dress,Cotton,Green,S,Summer,Elegant,58.73,10,5.0,10,1,150,0.17
WC041740,Tops,Long Sleeve Top,Cotton Blend,Gray,S,Autumn,Minimalist,31.87,0,3.6,4,47,63,0.11
WC041741,Dresses,Bodycon Dress,Cotton,Beige,L,Winter,Elegant,109.7,15,3.8,19,4,242,0.17
WC041742,Blouses,Button-Up Blouse,Linen,White,L,All Season,Formal,68.89,0,0.0,0,54,18,0.1
WC041743,Blouses,Wrap Blouse,Cotton,White,S,Autumn,Minimalist,57.93,5,5.0,130,5,1563,0.07
WC041744,Cardigans,Long Cardigan,Cotton,Red,L,Autumn,Streetwear,89.14,0,3.3,8,9,94,0.17
WC041745,Activewear,Athletic Top,Nylon,Green,L,All Season,Sporty,24.19,10,0.0,0,30,24,0.06
WC041746,Loungewear,Sleep Shirt,Polyester Blend,Black,M,Winter,Casual,36.19,5,4.3,1,13,30,0.07
WC041747,T-Shirts,Basic T-Shirt,Cotton,Yellow,XS,All Season,Casual,31.05,15,0.0,0,113,11,0.12
WC041748,Jeans,Skinny Jeans,Denim,Red,L,Summer,Casual,84.64,0,3.8,4,54,101,0.11
WC041749,Tops,Long Sleeve Top,Cotton,Navy,L,Winter,Minimalist,29.75,0,0.0,0,80,11,0.1
WC041750,Jeans,Skinny Jeans,Denim,Black,S,Autumn,Casual,70.83,20,4.7,5,113,328,0.1
WC041751,Blouses,Button-Up Blouse,Viscose,Blue,L,All Season,Business Casual,27.08,0,4.1,3,109,91,0.11
WC041752,Tops,Crop Top,Cotton,White,XL,Autumn,Formal,50.34,10,0.0,0,26,46,0.07
WC041753,Skirts,Midi Skirt,Linen,White,M,All Season,Formal,38.88,25,3.5,29,0,800,0.1
WC041754,Coats,Wool Coat,Wool,White,XL,Autumn,Elegant,136.76,20,4.9,1,0,15,0.09
WC041755,Dresses,Mini Dress,Viscose,Black,L,Spring,Casual,60.87,10,0.0,0,76,8,0.13
WC041756,Dresses,Shirt Dress,Cotton,White,XS,Winter,Bohemian,114.83,0,4.7,1,17,17,0.16
WC041757,Dresses,Shirt Dress,Polyester,Red,S,Spring,Formal,63.3,20,3.8,5,0,274,0.15
WC041758,Blouses,Button-Up Blouse,Cotton Blend,Black,M,Winter,Minimalist,30.23,0,4.2,2,96,32,0.09
WC041759,Activewear,Leggings,Nylon,Brown,M,All Season,Sporty,31.8,20,4.3,27,7,477,0.09
WC041760,Dresses,Wrap Dress,Polyester,Navy,M,Autumn,Elegant,65.96,0,3.5,4,2,70,0.11
WC041761,Activewear,Track Pants,Polyester Blend,Brown,XS,Summer,Sporty,38.33,20,4.3,3,3,44,0.08
WC041762,Sweaters,Turtleneck,Wool,White,S,Winter,Bohemian,74.46,20,3.7,75,4,1068,0.12
WC041763,Dresses,Maxi Dress,Cotton,Yellow,L,Autumn,Bohemian,104.64,0,3.9,3,29,68,0.16
WC041764,Blouses,Peplum Blouse,Polyester Blend,Black,L,All Season,Formal,35.47,10,0.0,0,4,3,0.1
WC041765,Jackets,Blazer,Denim,White,M,Autumn,Streetwear,128.97,0,4.9,3,83,41,0.07
WC041766,Skirts,Pleated Skirt,Cotton,Black,XL,Spring,Minimalist,23.59,20,5.0,11,63,150,0.09
WC041767,Skirts,Maxi Skirt,Polyester,Beige,M,Spring,Elegant,66.14,20,5.0,12,14,128,0.12
WC041768,Tops,Crop Top,Cotton,White,L,All Season,Streetwear,15.18,15,0.0,0,37,3,0.07
WC041769,Jeans,Wide-Leg Jeans,Denim,Navy,XL,All Season,Bohemian,78.13,5,3.9,28,58,677,0.12
